"","Treatment","Block","Days_in_Trt","Predicted_Production","Predicted_Production_bc"
"858",14,"2.4.front",213,0.861978224969512,-0.130347246339155
"859",16.5,"2.4.back",213,0.825051789898089,-0.162584300573851
"860",21.5,"2.4.back",213,0.830052274986231,-0.158284836268011
"861",11.5,"2.4.back",213,0.820027002518063,-0.166883764879691
"862",19,"2.4.back",213,0.827555046352457,-0.160434568420931
"863",24,"2.4.back",213,0.832543522764271,-0.156135104115091
"864",14,"2.4.back",213,0.822542458030631,-0.164734032726771
"865",16.5,"1.1.front",241,0.863016519350754,-0.129424554867911
"866",21.5,"1.1.front",241,0.867663746080313,-0.125283889354364
"867",11.5,"1.1.front",241,0.858349237004266,-0.133565220381457
"868",19,"1.1.front",241,0.865342622159478,-0.127354222111138
"869",24,"1.1.front",241,0.869979925616006,-0.123213556597591
"870",14,"1.1.front",241,0.860685402741895,-0.131494887624684
"871",16.5,"1.1.back",241,0.863841307066389,-0.1286909667531
"872",21.5,"1.1.back",241,0.868485009750348,-0.124550301239554
"873",11.5,"1.1.back",241,0.85917759843935,-0.132831632266647
"874",19,"1.1.back",241,0.866165641716329,-0.126620633996327
"875",24,"1.1.back",241,0.870799445527717,-0.122479968482781
"876",14,"1.1.back",241,0.861511971034162,-0.130761299509873
"877",16.5,"1.2.front",241,0.843412410940814,-0.146696108261695
"878",21.5,"1.2.front",241,0.848145207589228,-0.142555442748148
"879",11.5,"1.2.front",241,0.838658325920074,-0.150836773775241
"880",19,"1.2.front",241,0.845781450945743,-0.144625775504922
"881",24,"1.2.front",241,0.850503719011105,-0.140485109991375
"882",14,"1.2.front",241,0.841038048962816,-0.148766441018468
"883",16.5,"1.2.back",241,0.851065417406712,-0.139991367341146
"884",21.5,"1.2.back",241,0.855764390831998,-0.1358507018276
"885",11.5,"1.2.back",241,0.846345649015918,-0.144132032854693
"886",19,"1.2.back",241,0.853417484876908,-0.137921034584373
"887",24,"1.2.back",241,0.858106171938525,-0.133780369070827
"888",14,"1.2.back",241,0.848708151308624,-0.14206170009792
"889",16.5,"1.3.front",241,0.831258887587616,-0.157244275551385
"890",21.5,"1.3.front",241,0.83604653859421,-0.153103610037838
"891",11.5,"1.3.front",241,0.826449130728392,-0.161384941064931
"892",19,"1.3.front",241,0.833655455682974,-0.155173942794612
"893",24,"1.3.front",241,0.838432176953142,-0.151033277281065
"894",14,"1.3.front",241,0.828856793160398,-0.159314608308158
"895",16.5,"1.3.back",241,0.855310617548134,-0.136251353587665
"896",21.5,"1.3.back",241,0.859991062008556,-0.132110688074118
"897",11.5,"1.3.back",241,0.850609645008259,-0.140392019101211
"898",19,"1.3.back",241,0.857653387577185,-0.134181020830891
"899",24,"1.3.back",241,0.86232367672162,-0.130040355317345
"900",14,"1.3.back",241,0.852962715609262,-0.138321686344438
"901",16.5,"1.4.front",241,0.840320397166212,-0.149391283124685
"902",21.5,"1.4.front",241,0.845067015140098,-0.145250617611138
"903",11.5,"1.4.front",241,0.835552286867308,-0.153531948638231
"904",19,"1.4.front",241,0.842696373013291,-0.147320950367912
"905",24,"1.4.front",241,0.847432362302261,-0.143180284854365
"906",14,"1.4.front",241,0.837939048360652,-0.151461615881458
"907",16.5,"1.4.back",241,0.806341267669864,-0.178487554587004
"908",21.5,"1.4.back",241,0.8112459839962,-0.174346889073458
"909",11.5,"1.4.back",241,0.801412628062836,-0.182628220100551
"910",19,"1.4.back",241,0.808796592654572,-0.176417221830231
"911",24,"1.4.back",241,0.813689488091032,-0.172276556316685
"912",14,"1.4.back",241,0.803879962023512,-0.180557887343778
"913",16.5,"2.1.front",241,0.880051899513064,-0.114159481230237
"914",21.5,"2.1.front",241,0.884627538348474,-0.11001881571669
"915",11.5,"2.1.front",241,0.875457197396537,-0.118300146743783
"916",19,"2.1.front",241,0.882342085772125,-0.112089148473463
"917",24,"2.1.front",241,0.886908288924422,-0.107948482959917
"918",14,"2.1.front",241,0.877756947525953,-0.11622981398701
"919",16.5,"2.1.back",241,0.844464545351661,-0.145777207274687
"920",21.5,"2.1.back",241,0.849192659553943,-0.141636541761141
"921",11.5,"2.1.back",241,0.839715211565628,-0.149917872788233
"922",19,"2.1.back",241,0.846831235640618,-0.143706874517914
"923",24,"2.1.back",241,0.851548855024678,-0.139566209004367
"924",14,"2.1.back",241,0.842092550285856,-0.14784754003146
"925",16.5,"2.2.front",241,0.858992746476231,-0.132995384150816
"926",21.5,"2.2.front",241,0.863657252058841,-0.128854718637269
"927",11.5,"2.2.front",241,0.854307940473728,-0.137136049664362
"928",19,"2.2.front",241,0.861327518949047,-0.130925051394043
"929",24,"2.2.front",241,0.865981981018946,-0.126784385880496
"930",14,"2.2.front",241,0.856652899005594,-0.135065716907589
"931",16.5,"2.2.back",241,0.846872109391088,-0.1436710783767
"932",21.5,"2.2.back",241,0.851589547985104,-0.139530412863153
"933",11.5,"2.2.back",241,0.842133607465783,-0.147811743890246
"934",19,"2.2.back",241,0.849233442583494,-0.141600745619926
"935",24,"2.2.back",241,0.8539404630609,-0.13746008010638
"936",14,"2.2.back",241,0.844505510482868,-0.145741411133473
"937",16.5,"2.3.front",241,0.81973375328232,-0.167134036453185
"938",21.5,"2.3.front",241,0.824574761177305,-0.162993370939638
"939",11.5,"2.3.front",241,0.814869823596896,-0.171274701966731
"940",19,"2.3.front",241,0.822157100509998,-0.165063703696411
"941",24,"2.3.front",241,0.826986778466077,-0.160923038182865
"942",14,"2.3.front",241,0.817304675750187,-0.169204369209958
"943",16.5,"2.3.back",241,0.852084928600833,-0.139094534813985
"944",21.5,"2.3.back",241,0.856779437144897,-0.134953869300439
"945",11.5,"2.3.back",241,0.847369689622192,-0.143235200327532
"946",19,"2.3.back",241,0.85443475566159,-0.137024202057212
"947",24,"2.3.back",241,0.859119009526335,-0.132883536543666
"948",14,"2.3.back",241,0.849729919044077,-0.141164867570759
"949",16.5,"2.4.front",241,0.855546602388796,-0.136043015763279
"950",21.5,"2.4.front",241,0.860226021666162,-0.131902350249733
"951",11.5,"2.4.front",241,0.850846669728286,-0.140183681276826
"952",19,"2.4.front",241,0.857888858011315,-0.133972683006506
"953",24,"2.4.front",241,0.862558129189563,-0.12983201749296
"954",14,"2.4.front",241,0.853199218530345,-0.138113348520052
"955",16.5,"2.4.back",241,0.810176472756234,-0.175251501204018
"956",21.5,"2.4.back",241,0.815062752970276,-0.171110835690472
"957",11.5,"2.4.back",241,0.805266562152812,-0.179392166717565
"958",19,"2.4.back",241,0.81262254355946,-0.173181168447245
"959",24,"2.4.back",241,0.817497146435314,-0.169040502933698
"960",14,"2.4.back",241,0.8077244945096,-0.177321833960791
"961",16.5,"1.1.front",269,0.852331525828304,-0.138877482170777
"962",21.5,"1.1.front",269,0.856845336394084,-0.134895615449524
"963",11.5,"1.1.front",269,0.847798558842217,-0.14285934889203
"964",19,"1.1.front",269,0.854590809216802,-0.136886548810151
"965",24,"1.1.front",269,0.859095139779455,-0.132904682088898
"966",14,"1.1.front",269,0.850067453430891,-0.140868415531404
"967",16.5,"1.1.back",269,0.858565465659605,-0.133373785035186
"968",21.5,"1.1.back",269,0.863053226645987,-0.129391918313933
"969",11.5,"1.1.back",269,0.854058907255225,-0.137355651756439
"970",19,"1.1.back",269,0.860811679900822,-0.13138285167456
"971",24,"1.1.back",269,0.865290137299855,-0.127400984953307
"972",14,"1.1.back",269,0.856314552155808,-0.135364718395812
"973",16.5,"1.2.front",269,0.831279194247593,-0.157226753138073
"974",21.5,"1.2.front",269,0.835883548254273,-0.15324488641682
"975",11.5,"1.2.front",269,0.826654398784564,-0.161208619859326
"976",19,"1.2.front",269,0.833583908078001,-0.155235819777447
"977",24,"1.2.front",269,0.83817815093265,-0.151253953056194
"978",14,"1.2.front",269,0.828969370165366,-0.159217686498699
"979",16.5,"1.2.back",269,0.841872230749325,-0.148039604186081
"980",21.5,"1.2.back",269,0.846430520131208,-0.144057737464828
"981",11.5,"1.2.back",269,0.83729416095352,-0.152021470907334
"982",19,"1.2.back",269,0.844153830629229,-0.146048670825454
"983",24,"1.2.back",269,0.848702333468709,-0.142066804104201
"984",14,"1.2.back",269,0.839585685869743,-0.150030537546707
"985",16.5,"1.3.front",269,0.81562690598927,-0.170631489720155
"986",21.5,"1.3.front",269,0.820301276457196,-0.166649622998902
"987",11.5,"1.3.front",269,0.810931060018929,-0.174613356441407
"988",19,"1.3.front",269,0.817966755709201,-0.168640556359528
"989",24,"1.3.front",269,0.82263050751434,-0.164658689638275
"990",14,"1.3.front",269,0.813281687520028,-0.172622423080781
"991",16.5,"1.3.back",269,0.849917271488844,-0.141000329969102
"992",21.5,"1.3.back",269,0.854441262040203,-0.137018463247849
"993",11.5,"1.3.back",269,0.845373982931682,-0.144982196690354
"994",19,"1.3.back",269,0.852181662362288,-0.139009396608475
"995",24,"1.3.back",269,0.856696103345579,-0.135027529887222
"996",14,"1.3.back",269,0.847648056211815,-0.142991263329728
"997",16.5,"1.4.front",269,0.828754628047971,-0.159402557032985
"998",21.5,"1.4.front",269,0.833370115322435,-0.155420690311732
"999",11.5,"1.4.front",269,0.824118537269263,-0.163384423754237
"1000",19,"1.4.front",269,0.831064928521607,-0.157411623672358
"1001",24,"1.4.front",269,0.835670225089512,-0.153429756951105
"1002",14,"1.4.front",269,0.826439176812677,-0.161393490393611
"1003",16.5,"1.4.back",269,0.793276995977023,-0.189418796341224
"1004",21.5,"1.4.back",269,0.798055605119249,-0.185436929619971
"1005",11.5,"1.4.back",269,0.788475305050042,-0.193400663062477
"1006",19,"1.4.back",269,0.7956691632322,-0.187427862980598
"1007",24,"1.4.back",269,0.800436365977307,-0.183445996259345
"1008",14,"1.4.back",269,0.79087905842566,-0.19140972970185
"1009",16.5,"2.1.front",269,0.874666489055099,-0.119010974551236
"1010",21.5,"2.1.front",269,0.879088505756777,-0.115029107829983
"1011",11.5,"2.1.front",269,0.870226560089404,-0.122992841272489
"1012",19,"2.1.front",269,0.876879721757135,-0.11702004119061
"1013",24,"2.1.front",269,0.881292870013079,-0.113038174469357
"1014",14,"2.1.front",269,0.872448778368988,-0.121001907911863
"1015",16.5,"2.1.back",269,0.838909716743096,-0.150618287691322
"1016",21.5,"2.1.back",269,0.843480784221964,-0.146636420970069
"1017",11.5,"2.1.back",269,0.834318686998139,-0.154600154412575
"1018",19,"2.1.back",269,0.841197728132305,-0.148627354330696
"1019",24,"2.1.back",269,0.845758919755679,-0.144645487609443
"1020",14,"2.1.back",269,0.836616714893458,-0.152609221051949
"1021",16.5,"2.2.front",269,0.853860220808362,-0.13753082049362
"1022",21.5,"2.2.front",269,0.858367612035595,-0.133548953772367
"1023",11.5,"2.2.front",269,0.849333762068994,-0.141512687214873
"1024",19,"2.2.front",269,0.856116283542906,-0.135539887132994
"1025",24,"2.2.front",269,0.860614238453271,-0.131558020411741
"1026",14,"2.2.front",269,0.851599391290886,-0.139521753854246
"1027",16.5,"2.2.back",269,0.836675846632531,-0.152557933656967
"1028",21.5,"2.2.back",269,0.841256602779735,-0.148576066935714
"1029",11.5,"2.2.back",269,0.832074989559479,-0.15653980037822
"1030",19,"2.2.back",269,0.838968719480819,-0.15056700029634
"1031",24,"2.2.back",269,0.843539531679318,-0.146585133575088
"1032",14,"2.2.back",269,0.834377948660639,-0.154548867017593
"1033",16.5,"2.3.front",269,0.810240024908542,-0.175197774246859
"1034",21.5,"2.3.front",269,0.81493904993166,-0.171215907525606
"1035",11.5,"2.3.front",269,0.805519151746634,-0.179179640968112
"1036",19,"2.3.front",269,0.812592247896901,-0.173206840886233
"1037",24,"2.3.front",269,0.817280471445366,-0.16922497416498
"1038",14,"2.3.front",269,0.807882340017067,-0.177188707607485
"1039",16.5,"2.3.back",269,0.84927780927858,-0.141561802460579
"1040",21.5,"2.3.back",269,0.8538045048519,-0.137579935739326
"1041",11.5,"2.3.back",269,0.844731777955044,-0.145543669181832
"1042",19,"2.3.back",269,0.851543557325955,-0.139570869099953
"1043",24,"2.3.back",269,0.856060684787358,-0.1355890023787
"1044",14,"2.3.back",269,0.847007227391974,-0.143552735821205
"1045",16.5,"2.4.front",269,0.846623802888526,-0.143888517340323
"1046",21.5,"2.4.front",269,0.851161764292965,-0.13990665061907
"1047",11.5,"2.4.front",269,0.842066347982685,-0.147870384061576
"1048",19,"2.4.front",269,0.848895203339264,-0.141897583979697
"1049",24,"2.4.front",269,0.853423519133305,-0.137915717258444
"1050",14,"2.4.front",269,0.844347529162685,-0.14587945070095
"1051",16.5,"2.4.back",269,0.795079938840742,-0.187918701834185
"1052",21.5,"2.4.back",269,0.799849945458174,-0.183936835112932
"1053",11.5,"2.4.back",269,0.790286986073927,-0.191900568555438
"1054",19,"2.4.back",269,0.797467788102521,-0.185927768473559
"1055",24,"2.4.back",269,0.802226454810268,-0.181945901752306
"1056",14,"2.4.back",269,0.792686353189525,-0.189909635194812
"1057",16.5,"1.1.front",301,0.83998767983246,-0.149680827659768
"1058",21.5,"1.1.front",301,0.844346390825658,-0.145880445272565
"1059",11.5,"1.1.front",301,0.835610845338034,-0.153481210046971
"1060",19,"1.1.front",301,0.842169285520224,-0.147780636466166
"1061",24,"1.1.front",301,0.846519025810622,-0.143980254078963
"1062",14,"1.1.front",301,0.837801543356724,-0.151581018853369
"1063",16.5,"1.1.back",301,0.852504073630265,-0.13872557735757
"1064",21.5,"1.1.back",301,0.856811875279665,-0.134925194970367
"1065",11.5,"1.1.back",301,0.84817883118673,-0.142525959744773
"1066",19,"1.1.back",301,0.854660140266057,-0.136825386163968
"1067",24,"1.1.back",301,0.858959306853921,-0.133025003776765
"1068",14,"1.1.back",301,0.850343646875632,-0.140625768551171
"1069",16.5,"1.2.front",301,0.817237239677936,-0.169261775853934
"1070",21.5,"1.2.front",301,0.821692042859745,-0.165461393466731
"1071",11.5,"1.2.front",301,0.812762973958018,-0.173062158241137
"1072",19,"1.2.front",301,0.819467056887007,-0.167361584660332
"1073",24,"1.2.front",301,0.823912231483661,-0.163561202273129
"1074",14,"1.2.front",301,0.815002556937859,-0.171161967047535
"1075",16.5,"1.2.back",301,0.831266636478163,-0.15723758915172
"1076",21.5,"1.2.back",301,0.835661627796468,-0.153437206764517
"1077",11.5,"1.2.back",301,0.826853023907443,-0.161037971538923
"1078",19,"1.2.back",301,0.833466443832766,-0.155337397958118
"1079",24,"1.2.back",301,0.837852219831687,-0.151537015570915
"1080",14,"1.2.back",301,0.829062173903622,-0.159137780345321
"1081",16.5,"1.3.front",301,0.797463721627105,-0.185931163055891
"1082",21.5,"1.3.front",301,0.802006007865865,-0.182130780668688
"1083",11.5,"1.3.front",301,0.792900695119306,-0.189731545443094
"1084",19,"1.3.front",301,0.799737438129263,-0.18403097186229
"1085",24,"1.3.front",301,0.804269468544655,-0.180230589475087
"1086",14,"1.3.front",301,0.795184820178163,-0.187831354249493
"1087",16.5,"1.3.back",301,0.843719808403186,-0.146427731547887
"1088",21.5,"1.3.back",301,0.848063198176356,-0.142627349160684
"1089",11.5,"1.3.back",301,0.839358502514725,-0.15022811393509
"1090",19,"1.3.back",301,0.845893727851483,-0.144527540354285
"1091",24,"1.3.back",301,0.850228248863719,-0.140727157967082
"1092",14,"1.3.back",301,0.841541410011038,-0.148327922741488
"1093",16.5,"1.4.front",301,0.815376821096493,-0.170844012928184
"1094",21.5,"1.4.front",301,0.819839693725776,-0.167043630540981
"1095",11.5,"1.4.front",301,0.810894370435675,-0.174644395315387
"1096",19,"1.4.front",301,0.817610687293089,-0.168943821734583
"1097",24,"1.4.front",301,0.822063874620619,-0.16514343934738
"1098",14,"1.4.front",301,0.813138060497008,-0.172744204121786
"1099",16.5,"1.4.back",301,0.778132900382386,-0.201911644060332
"1100",21.5,"1.4.back",301,0.782764536329358,-0.198111261673129
"1101",11.5,"1.4.back",301,0.773479159910974,-0.205712026447535
"1102",19,"1.4.back",301,0.780451460093159,-0.200011452866731
"1103",24,"1.4.back",301,0.785072171056528,-0.196211070479528
"1104",14,"1.4.back",301,0.775808814680749,-0.203811835253934
"1105",16.5,"2.1.front",301,0.868479148921329,-0.124555538346664
"1106",21.5,"2.1.front",301,0.872723880715745,-0.120755155959461
"1107",11.5,"2.1.front",301,0.864217796992809,-0.128355920733867
"1108",19,"2.1.front",301,0.870603579165256,-0.122655347153063
"1109",24,"2.1.front",301,0.874840079561963,-0.11885496476586
"1110",14,"2.1.front",301,0.866350563714915,-0.126455729540266
"1111",16.5,"2.1.back",301,0.832525180115714,-0.15615095102462
"1112",21.5,"2.1.back",301,0.836914893885629,-0.152350568637417
"1113",11.5,"2.1.back",301,0.828116918084439,-0.159951333411822
"1114",19,"2.1.back",301,0.834722339677867,-0.154250759831018
"1115",24,"2.1.back",301,0.839102873994434,-0.150450377443815
"1116",14,"2.1.back",301,0.830323383580518,-0.158051142218221
"1117",16.5,"2.2.front",301,0.847964163192544,-0.142714176313968
"1118",21.5,"2.2.front",301,0.852290275385862,-0.138913793926765
"1119",11.5,"2.2.front",301,0.84362036675927,-0.146514558701171
"1120",19,"2.2.front",301,0.850129415192212,-0.140813985120366
"1121",24,"2.2.front",301,0.854446772620768,-0.137013602733163
"1122",14,"2.2.front",301,0.845794490215259,-0.144614367507569
"1123",16.5,"2.2.back",301,0.824900171408631,-0.162714339691558
"1124",21.5,"2.2.back",301,0.829322079914371,-0.158913957304355
"1125",11.5,"2.2.back",301,0.820459266253492,-0.166514722078761
"1126",19,"2.2.back",301,0.827113483733821,-0.160814148497956
"1127",24,"2.2.back",301,0.831525992485876,-0.157013766110753
"1128",14,"2.2.back",301,0.8226821100188,-0.164614530885159
"1129",16.5,"2.3.front",301,0.799280160859719,-0.184413474582487
"1130",21.5,"2.3.front",301,0.80381424968613,-0.180613092195284
"1131",11.5,"2.3.front",301,0.794725453906182,-0.18821385696969
"1132",19,"2.3.front",301,0.801549763578226,-0.182513283388885
"1133",24,"2.3.front",301,0.806073656518927,-0.178712901001682
"1134",14,"2.3.front",301,0.797005403728221,-0.186313665776088
"1135",16.5,"2.3.back",301,0.846060579088921,-0.144381536913829
"1136",21.5,"2.3.back",301,0.850394421093832,-0.140581154526626
"1137",11.5,"2.3.back",301,0.841708949365734,-0.148181919301032
"1138",19,"2.3.back",301,0.848229708784182,-0.142481345720227
"1139",24,"2.3.back",301,0.852554745149454,-0.138680963333024
"1140",14,"2.3.back",301,0.843887002547617,-0.14628172810743
"1141",16.5,"2.4.front",301,0.836333523114418,-0.152854804856945
"1142",21.5,"2.4.front",301,0.840707353486876,-0.149054422469742
"1143",11.5,"2.4.front",301,0.83194136295165,-0.156655187244148
"1144",19,"2.4.front",301,0.838522713983403,-0.150954613663344
"1145",24,"2.4.front",301,0.842887472264036,-0.147154231276141
"1146",14,"2.4.front",301,0.834139749887582,-0.154754996050546
"1147",16.5,"2.4.back",301,0.777541628879745,-0.202395502554376
"1148",21.5,"2.4.back",301,0.782176060180162,-0.198595120167173
"1149",11.5,"2.4.back",301,0.772885049390608,-0.206195884941579
"1150",19,"2.4.back",301,0.779861591654011,-0.200495311360775
"1151",24,"2.4.back",301,0.784485076563021,-0.196694928973572
"1152",14,"2.4.back",301,0.775216129199206,-0.204295693747978
"1153",16.5,"1.1.front",325,0.830633977990134,-0.15778333677651
"1154",21.5,"1.1.front",325,0.834874442166639,-0.154119067639845
"1155",11.5,"1.1.front",325,0.826376168322101,-0.161447605913176
"1156",19,"1.1.front",325,0.832756363908669,-0.155951202208178
"1157",24,"1.1.front",325,0.836988241076937,-0.152286933071512
"1158",14,"1.1.front",325,0.828507255779617,-0.159615471344843
"1159",16.5,"1.1.back",325,0.84793536670761,-0.142739421599358
"1160",21.5,"1.1.back",325,0.852106951537837,-0.139075152462692
"1161",11.5,"1.1.back",325,0.84374734027791,-0.146403690736023
"1162",19,"1.1.back",325,0.850023201208446,-0.140907287031025
"1163",24,"1.1.back",325,0.85418664357249,-0.137243017894359
"1164",14,"1.1.back",325,0.84584342187811,-0.14457155616769
"1165",16.5,"1.2.front",325,0.806578139547014,-0.178288042890829
"1166",21.5,"1.2.front",325,0.81091874635446,-0.174623773754164
"1167",11.5,"1.2.front",325,0.8022188120999,-0.181952312027495
"1168",19,"1.2.front",325,0.808750766698111,-0.176455908322496
"1169",24,"1.2.front",325,0.813082110702415,-0.172791639185831
"1170",14,"1.2.front",325,0.804400832333046,-0.180120177459162
"1171",16.5,"1.2.back",325,0.823241049378385,-0.164136077875949
"1172",21.5,"1.2.back",325,0.827511733291732,-0.160471808739284
"1173",11.5,"1.2.back",325,0.81895261269076,-0.167800347012615
"1174",19,"1.2.back",325,0.825378595501174,-0.162303943307616
"1175",24,"1.2.back",325,0.829640492189326,-0.158639674170951
"1176",14,"1.2.back",325,0.821099065147531,-0.165968212444282
"1177",16.5,"1.3.front",325,0.78362175423605,-0.197405918057694
"1178",21.5,"1.3.front",325,0.78806302910201,-0.193741648921028
"1179",11.5,"1.3.front",325,0.779160301503982,-0.20107018719436
"1180",19,"1.3.front",325,0.785844895363207,-0.195573783489361
"1181",24,"1.3.front",325,0.790276191958484,-0.191909514352696
"1182",14,"1.3.front",325,0.781393568758412,-0.199238052626027
"1183",16.5,"1.3.back",325,0.839047769279386,-0.150498282731975
"1184",21.5,"1.3.back",325,0.843254420023747,-0.14683401359531
"1185",11.5,"1.3.back",325,0.834824220985602,-0.154162551868641
"1186",19,"1.3.back",325,0.841153193110288,-0.148666148163643
"1187",24,"1.3.back",325,0.845351477114333,-0.145001879026977
"1188",14,"1.3.back",325,0.836938121137133,-0.152330417300308
"1189",16.5,"1.4.front",325,0.80522740909934,-0.179425104849584
"1190",21.5,"1.4.front",325,0.809573797116927,-0.175760835712919
"1191",11.5,"1.4.front",325,0.800862218808925,-0.18308937398625
"1192",19,"1.4.front",325,0.80740293693907,-0.177592970281251
"1193",24,"1.4.front",325,0.81174002205545,-0.173928701144586
"1194",14,"1.4.front",325,0.803047180789461,-0.181257239417917
"1195",16.5,"1.4.back",325,0.766618698950521,-0.211281279849663
"1196",21.5,"1.4.back",325,0.771137994775371,-0.207617010712998
"1197",11.5,"1.4.back",325,0.762078042782124,-0.214945548986329
"1198",19,"1.4.back",325,0.768880996493351,-0.209449145281331
"1199",24,"1.4.back",325,0.773389733966626,-0.205784876144665
"1200",14,"1.4.back",325,0.764351061454733,-0.213113414417996
"1201",16.5,"2.1.front",325,0.863815463500702,-0.128713961193235
"1202",21.5,"2.1.front",325,0.867926001097817,-0.12504969205657
"1203",11.5,"2.1.front",325,0.859689257505701,-0.132378230329901
"1204",19,"2.1.front",325,0.865872678760496,-0.126881826624903
"1205",24,"2.1.front",325,0.869975454375994,-0.123217557488237
"1206",14,"2.1.front",325,0.861754331204912,-0.130546095761568
"1207",16.5,"2.1.back",325,0.827711022062576,-0.160300448524593
"1208",21.5,"2.1.back",325,0.831963376646925,-0.156636179387927
"1209",11.5,"2.1.back",325,0.823441162521411,-0.163964717661258
"1210",19,"2.1.back",325,0.829839372894349,-0.15846831395626
"1211",24,"2.1.back",325,0.834083062072106,-0.154804044819594
"1212",14,"2.1.back",325,0.825578295074284,-0.162132583092925
"1213",16.5,"2.2.front",325,0.843520563737317,-0.146601693179228
"1214",21.5,"2.2.front",325,0.847709484621012,-0.142937424042563
"1215",11.5,"2.2.front",325,0.83931497692605,-0.150265962315894
"1216",19,"2.2.front",325,0.845617094001956,-0.144769558610895
"1217",24,"2.2.front",325,0.849797762067566,-0.14110528947423
"1218",14,"2.2.front",325,0.841419867064329,-0.148433827747561
"1219",16.5,"2.2.back",325,0.815979642625702,-0.170331644217501
"1220",21.5,"2.2.back",325,0.820280484221728,-0.166667375080836
"1221",11.5,"2.2.back",325,0.811660635207879,-0.173995913354167
"1222",19,"2.2.back",325,0.818132318628767,-0.168499509649168
"1223",24,"2.2.back",325,0.822424170004146,-0.164835240512503
"1224",14,"2.2.back",325,0.813822425257514,-0.172163778785834
"1225",16.5,"2.3.front",325,0.790980926244556,-0.191325249834208
"1226",21.5,"2.3.front",325,0.795389361976334,-0.187660980697542
"1227",11.5,"2.3.front",325,0.786552796399687,-0.194989518970873
"1228",19,"2.3.front",325,0.793187588080609,-0.189493115265875
"1229",24,"2.3.front",325,0.797586282979572,-0.185828846129209
"1230",14,"2.3.front",325,0.788769340989749,-0.193157384402541
"1231",16.5,"2.3.back",325,0.843641235672121,-0.146496337753766
"1232",21.5,"2.3.back",325,0.847829680547057,-0.142832068617101
"1233",11.5,"2.3.back",325,0.839436131057474,-0.150160606890432
"1234",19,"2.3.back",325,0.84573752716732,-0.144664203185433
"1235",24,"2.3.back",325,0.849917722267888,-0.140999934048768
"1236",14,"2.3.back",325,0.841540779315473,-0.148328472322099
"1237",16.5,"2.4.front",325,0.828549029034969,-0.159579520494411
"1238",21.5,"2.4.front",325,0.832797966997265,-0.155915251357746
"1239",11.5,"2.4.front",325,0.824282632041255,-0.163243789631077
"1240",19,"2.4.front",325,0.830675665879652,-0.157747385926078
"1241",24,"2.4.front",325,0.834915961012926,-0.154083116789413
"1242",14,"2.4.front",325,0.8264180275146,-0.161411655062744
"1243",16.5,"2.4.back",325,0.764177948176927,-0.213253103094519
"1244",21.5,"2.4.back",325,0.768708697735766,-0.209588833957854
"1245",11.5,"2.4.back",325,0.75962566070787,-0.216917372231185
"1246",19,"2.4.back",325,0.766445994494931,-0.211420968526187
"1247",24,"2.4.back",325,0.770966098631778,-0.207756699389521
"1248",14,"2.4.back",325,0.761904517516948,-0.215085237662852
